x,y,z
0.16,0.1,0.0
0.17,0.1,0.0
0.18,0.1,0.0
0.19,0.1,0.0
0.2,0.1,0.0
0.21,0.1,0.0
0.22,0.1,0.0
0.23,0.1,0.0
0.24,0.1,0.0
0.25,0.1,0.0
0.26,0.1,0.0
0.27,0.1,0.0
0.28,0.1,0.0
0.29,0.1,0.0
0.3,0.1,0.0
0.31,0.1,0.0
0.32,0.1,0.0
0.33,0.1,0.0
0.34,0.1,0.0
0.35,0.1,0.0
0.36,0.1,0.0
0.37,0.1,0.0
0.38,0.1,0.0
0.39,0.1,0.0
0.4,0.1,0.0
0.41,0.1,0.0
0.42,0.1,0.0
0.43,0.1,0.0
0.44,0.1,0.0
0.45,0.1,0.0
0.46,0.1,0.0
0.47,0.1,0.0
0.48,0.1,0.0
0.49,0.1,0.0
0.5,0.1,0.0
0.51,0.1,0.0
0.52,0.1,0.0
0.53,0.1,0.0
0.54,0.1,0.0
0.55,0.1,0.0
0.56,0.1,0.0
0.57,0.1,0.0
0.58,0.1,0.0
0.59,0.1,0.0
0.6,0.1,0.0
0.61,0.1,0.0
0.62,0.1,0.0
0.63,0.1,0.0
0.64,0.1,0.0
0.65,0.1,0.0
0.66,0.1,0.0
0.67,0.1,0.0
0.68,0.1,0.0
0.69,0.1,0.0
0.7,0.1,0.0
0.71,0.1,0.0
0.72,0.1,0.0
0.73,0.1,0.008199999999999999
0.74,0.1,0.0
0.75,0.1,0.0
0.76,0.1,0.0
0.77,0.1,0.0
0.78,0.1,0.0032
0.79,0.1,0.0
0.8,0.1,0.0108
0.81,0.1,0.0
0.82,0.1,0.0106
0.83,0.1,0.0202
0.84,0.1,0.0
0.85,0.1,0.0168
0.86,0.1,0.0
0.87,0.1,0.019799999999999998
0.88,0.1,0.01
0.89,0.1,0.0074
0.9,0.1,0.0262
0.91,0.1,0.046
0.92,0.1,0.028999999999999998
0.93,0.1,0.0176
0.94,0.1,0.0
0.95,0.1,0.028999999999999998
0.96,0.1,0.0208
0.97,0.1,0.0366
0.98,0.1,0.0186
0.99,0.1,0.0282
1.0,0.1,0.056600000000000004
0.0,0.11,0.0
0.01,0.11,0.0
0.02,0.11,0.0
0.03,0.11,0.0
0.04,0.11,0.0
0.05,0.11,0.0
0.06,0.11,0.0
0.07,0.11,0.0
0.08,0.11,0.0
0.09,0.11,0.0
0.1,0.11,0.0
0.11,0.11,0.0
0.12,0.11,0.0
0.13,0.11,0.0
0.14,0.11,0.0
0.15,0.11,0.0
0.16,0.11,0.0
0.17,0.11,0.0
0.18,0.11,0.0
0.19,0.11,0.0
0.2,0.11,0.0
0.21,0.11,0.0
0.22,0.11,0.0
0.23,0.11,0.0
0.24,0.11,0.0
0.25,0.11,0.0
0.26,0.11,0.0
0.27,0.11,0.0
0.28,0.11,0.0
0.29,0.11,0.0
