x,y,z
0.1,0.09,0.0
0.11,0.09,0.0
0.12,0.09,0.0008
0.13,0.09,0.0046
0.14,0.09,0.015200000000000002
0.15,0.09,0.0174
0.16,0.09,0.0274
0.17,0.09,0.0412
0.18,0.09,0.038000000000000006
0.19,0.09,0.05
0.2,0.09,0.083
0.21,0.09,0.06359999999999999
0.22,0.09,0.0678
0.23,0.09,0.10100000000000002
0.24,0.09,0.12359999999999999
0.25,0.09,0.10800000000000001
0.26,0.09,0.1316
0.27,0.09,0.1358
0.28,0.09,0.1594
0.29,0.09,0.161
0.3,0.09,0.166
0.31,0.09,0.1484
0.32,0.09,0.1734
0.33,0.09,0.193
0.34,0.09,0.17980000000000002
0.35,0.09,0.1864
0.36,0.09,0.21280000000000002
0.37,0.09,0.2032
0.38,0.09,0.22599999999999998
0.39,0.09,0.21559999999999999
0.4,0.09,0.20560000000000003
0.41,0.09,0.22619999999999998
0.42,0.09,0.2502
0.43,0.09,0.2366
0.44,0.09,0.23539999999999994
0.45,0.09,0.2386
0.46,0.09,0.2614
0.47,0.09,0.23779999999999998
0.48,0.09,0.26159999999999994
0.49,0.09,0.2468
0.5,0.09,0.25660000000000005
0.51,0.09,0.26380000000000003
0.52,0.09,0.27740000000000004
0.53,0.09,0.2902
0.54,0.09,0.2882
0.55,0.09,0.273
0.56,0.09,0.29040000000000005
0.57,0.09,0.3002
0.58,0.09,0.2986
0.59,0.09,0.2974
0.6,0.09,0.29
0.61,0.09,0.2782
0.62,0.09,0.3066
0.63,0.09,0.3058
0.64,0.09,0.3048
0.65,0.09,0.31239999999999996
0.66,0.09,0.2982
0.67,0.09,0.311
0.68,0.09,0.33840000000000003
0.69,0.09,0.31999999999999995
0.7,0.09,0.3456
0.71,0.09,0.3176
0.72,0.09,0.34240000000000004
0.73,0.09,0.3332
0.74,0.09,0.34639999999999993
0.75,0.09,0.3515999999999999
0.76,0.09,0.34299999999999997
0.77,0.09,0.3564
0.78,0.09,0.3648
0.79,0.09,0.37239999999999995
